Id,UserId,Avatar,Author,Content,ReactionsCount,Depth,SubCommentsCount,CommentAt,,,Link postingan,https://www.instagram.com/reel/DAfJfuySQXX/?utm_source=ig_web_copy_link
17981892938745918,1280920567,,jonyesalmie_dr.official,"MasyaAllah,orang baik bahagia selalu",2,0,0,10/01/2024 7:11,,,,
18182025529305697,3944392365,,fatimah6922,Cantik Luar dalam Teh❤️🥰 y Allah kk. MashaAllah...,0,0,0,10/01/2024 7:11,,,,
17952326915835817,7356642778,,sghfa.22,"Kaya ustadzah Oky masyaallah klo udh berhijrah ngga main main, semoga Allah berikan ketetapan Istiqomah kak Paula ...🥰😍❤️",0,0,0,10/01/2024 7:11,,,,
17866846377215759,3992464693,,mirnasari_usman,❤️❤️❤️,0,0,0,10/01/2024 7:11,,,,
17856475563221094,2875924194,,andit_juraganbioglasmci,Masya Allah 🥰,0,0,0,10/01/2024 7:11,,,,
18131195806332755,6404631411,,si.na1829,"Ga nyangka ya orang yang terlihat dermawan baik di depan publik ternyata menyia nyiakan keluargaa alias istrinya sendiri , 😭 suka ngebanding bandingin pula sesempurna apa si suaminya seperti ga punya kekurangan saja , bahwasanya kesempurnaan itu hanyalah milik allah swt",0,0,0,10/01/2024 7:12,,,,
18039244532286391,3280593170,,ikabhaltazar_,Pelukkk kak paulaaa❤️ @paula_verhoeven,0,0,0,10/01/2024 7:12,,,,
18050671864925430,4343608349,,vivi_noly,MasyaAllah,0,0,0,10/01/2024 7:12,,,,
18067359508625690,3256899968,,hermisha.id,Masya Allah 😍🥹,0,0,0,10/01/2024 7:13,,,,
18064931491652837,46991946989,,aqueena_wty_,❤️❤️,0,0,0,10/01/2024 7:14,,,,
18464654722019407,3650996046,,fika_ummu_aisyah,"Males sebenernya komentarin urusan RT org,, tp gemes aja liat yg ini,, istri seperti ini kok disia2in, dibanding2in,, ntah lah itu suaminya mau yg model kaya apa lg?!! Istri itu kan rezeki, jd ya jng disamain sm punya org, jelas beda..",1,0,3,10/01/2024 7:15,,,,
18462714241034022,3686621710,,boby_havena,-Istri begini di sia2in gimna mbak Fika ..kalo gak tau kronologi nya lebih baik diam mbak...😂,0,1,0,10/28/2024 2:49 PM,,,,
18056261182853086,2310272597,,cancergirl24a,-@boby_havena emang lu tau kronoliginya?,0,1,0,10/28/2024 8:43 PM,,,,
18068997343627067,3686621710,,boby_havena,-Tau..😂,0,1,0,10/29/2024 12:36 AM,,,,
18058747735706122,36786242347,,janahandgusty,Masya Allah kak Paula🥰🥰🥰,0,0,0,10/01/2024 7:15,,,,
17868169566210862,2050471481,,semuthitammalam,Masya Allah paula.Istri beginikah baim tdk mau?Rugilah.,0,0,0,10/01/2024 7:16,,,,
18037410010954349,3237277246,,dewiratnaasihdra,Masya Allah,0,0,0,10/01/2024 7:17,,,,
17882125710132242,3000323883,,witriyah_hafid,Ibu yg hebat.....,0,0,0,10/01/2024 7:18,,,,
17850734442262486,10740078613,,aisyahdyan15,"Masya Allah semoga suatu saat ada  rezeki dan mnjadi Tamu Mu Ya Allah Aamiin ,,Allahuma shali ala Muhammad
Masya Allah kak paula semoga istiqomah ,cantik bnget pake pakaian tertutup sperti ini❤️❤️❤️",0,0,0,10/01/2024 7:18,,,,
18036095279225828,36970725435,,nillanorma,Ya Allah mba Paula nyeret koper tapi kok bisa ya jalannya kyk di catwalk 😁.. MashaAllah .. Semoga selalu istikomah sholihah cantik @paula_verhoeven 🥰,0,0,0,10/01/2024 7:19,,,,
18112246735408573,4854160131,,pipitamaliah,Gk nyangkngka bgt paula bisa seberubah ini..keren ah sukaa,0,0,0,10/01/2024 7:20,,,,
18022924286597231,53109151441,,lienda_moshi,Tabarakallah ❤️❤️,0,0,0,10/01/2024 7:20,,,,
17938702223908387,47469652847,,zasmita_ro,❤️❤️,0,0,0,10/01/2024 7:21,,,,
17863274595234409,5428421792,,hartynur02,🥰🥰🥰🥰,0,0,0,10/01/2024 7:21,,,,
18099712570455338,7368124905,,jenabintijuki,😭🤲semoga Allah hadirkan jodoh buat Paula suka tgk perubahan. Dia,0,0,0,10/01/2024 7:21,,,,
18056810809783489,2022671360,,arni.resvanera.1,"Allah taa'la sedang mengangkat derajat nya, banyak sabar, innallaha ma shobirin",0,0,0,10/01/2024 7:22,,,,
17910855696002089,6434624118,,cipinang_muara_snack,😇,0,0,0,10/01/2024 7:25,,,,
18034730498270835,832639058,,ririnfatmawatii26,Masha allah,0,0,0,10/01/2024 7:25,,,,
18049474264904688,32675072809,,carolinecaroline763,"Masyaallah kak paulah,Bismillahirohmanirohim untuk kak paulah semogh semua baik2 ajh ya itu doa sy untuk kk n keluarga krn sy fans kk n keluarga dr dulu bget 💪😊",0,0,0,10/01/2024 7:25,,,,
17884572465108326,2351353334,,ecyunyu,Saya kagum dengan tinggi badanya...,0,0,0,10/01/2024 7:25,,,,
18011446193374455,3072412575,,hrdiayn_niart,❤️❤️❤️❤️❤️❤️,0,0,0,10/01/2024 7:26,,,,
18038995234911920,17322977586,,evirahmaintan,Berlian sesungguh nya ada pada diri kita 🥰🥰🥰,0,0,0,10/01/2024 7:26,,,,
18052746964872294,64991672662,,herni.nurhabibah,😍😍😍,0,0,0,10/01/2024 7:27,,,,
18066559807621920,2062771534,,rissajunita,❤️❤️❤️❤️❤️,0,0,0,10/01/2024 7:27,,,,
18057579280768080,60882110878,,liaardila11,Masyaallah semoga selalu di berikan kebahagiaan tiada batas kak paula,0,0,0,10/01/2024 7:28,,,,
18064986436654023,63533619902,,zack.y929,"Alhamdulillah, jdi orang yang beruntung semoga nular ke saya😌",0,0,0,10/01/2024 7:30,,,,
18018295358290861,39816556502,,nursyilaselamat,Mualaf...tapi dia sendiri yg mahu mendalami Islam....fuck for u Baim Wong..,0,0,0,10/01/2024 7:30,,,,
18040007771490294,5496455323,,novanitasari26,MasyaAllah🤲,0,0,0,10/01/2024 7:30,,,,
18040830830035158,53057492506,,indahdewiii583,MasyaAllah... Semangat terus y mbak Paula🥰🥰,0,0,0,10/01/2024 7:30,,,,
18277594681170064,1052786048,,juniarasdermawas,MasyaAllah merinding aku mapau 🤗🤗🤗,0,0,0,10/01/2024 7:31,,,,
17844660798320834,44782688597,,zul.khairani,Terkadang Allah menguji kita bukan karena kita seorang pendosa tetapi Allah ingin mengangkat derajat kita untuk menjadikan kita yg lebih baik.. Allah lebih tau mana yg lebih baik untuk hambanya... semoga kita juga menjadi hamba yg taqwa & bisa menjadi lebih baik lagi Amin amin allahuma amin 🤲🤲🤲🤲,0,0,0,10/01/2024 7:32,,,,
18021310355528878,5825015415,,dapur_kusumasby,"Semoga istiqomah ya mb Paula. Semoga hijrahnya lahir & batin. Allah kasih cobaan karena Allah sayang & utk menggugurkan dosa2. 
Aku paham bener rasanya spt apa di uji dgn pasangan hidup",0,0,0,10/01/2024 7:32,,,,
17881666461133650,5603002340,,tianadewin,🥰😢😍😍😍😇,0,0,0,10/01/2024 7:32,,,,
17905538754022952,2222355093,,lulurindriani,Masyaallah tabarakallah,0,0,0,10/01/2024 7:32,,,,
18025379657589422,1724143790,,sherrinaell,"Bismillah, hopefully I can also go there with my little family😇🥰🥰",0,0,0,10/01/2024 7:33,,,,
18036222517987133,3927465527,,dwiyono____,"Maa Syaa Allah, Menyala kak Paula 🔥 semoga tetap Istiqomah ya kak",0,0,0,10/01/2024 7:33,,,,
17981268338741159,1996953152,,rini_meisyarif,"MasyaAllah...semoga selalu istiqomah ya ka paula,Aamiin🤲🤲",0,0,0,10/01/2024 7:33,,,,
"1,80161E+16",2929272417,,sandrandaa_,MasyaAllah,0,0,0,10/01/2024 7:33,,,,
18025887716149565,53173285743,,conterfairel,Mantap kak faula...mslh SM manusai abaikan aja....,0,0,0,10/01/2024 7:34,,,,
17854203903278432,2024174338,,bajutradisional_anak,Barokallah kak.. semoga dijaga dibimbing Allah selalu ❤️,2,0,0,10/01/2024 7:34,,,,
18096636457459975,59155854668,,rizkiyyumna,"Masyaallah mama Pau,semoga Istiqomah ya amin 🤲",0,0,0,10/01/2024 7:35,,,,
17894100342086935,38825159144,,mbakfidia,YaAllah cobaan pasti datang dari orang terdekat sendiri...kuat ya kak paula peluk jauh..muah..❤️,0,0,0,10/01/2024 7:36,,,,
18041162630490721,45813333374,,etik_satya,Ikut donk kak mau banget kesana 😭,0,0,0,10/01/2024 7:37,,,,
18090227779489924,52439150129,,siwon924,MasyaAllah kk,0,0,0,10/01/2024 7:37,,,,
18033414689195550,4142012708,,bintu_abdghni,Mashallah Tabarakallah . Semoga istiqamah trus Mba Paula 🤲🏻🥹,0,0,0,10/01/2024 7:37,,,,
17980247033759962,5780467047,,hendrarumahorbo12,"MasyaAllah, kk Paula cantik x",0,0,0,10/01/2024 7:37,,,,
18072926530571771,1712250518,,kiki.nayuna,Dia sangat cantik,0,0,0,10/01/2024 7:38,,,,
18140828785348503,62907643137,,wulandaridari814,Masyaallah semoga aj bisa kyk mbak Paula hijrah ny,0,0,0,10/01/2024 7:38,,,,
17928447677951893,4565171848,,kak_lina_kitchen,Ya Allah..tlg jgn pisahkan mereka..In Shaa Allah ke depannya mereka jd lebih baik,0,0,0,10/01/2024 7:38,,,,
18039258692489197,61021129714,,noviiavegacamelo,🥰,0,0,0,10/01/2024 7:38,,,,
18073221949519977,2754302229,,mamah_cindi_shanaz_nadine,"Sehat2 selalu kak Paula,keep strong",0,0,0,10/01/2024 7:39,,,,
18070295035588365,2033287301,,dwiastuti_adisukma,"Allah tunjukan  kebaikan pada dirinya, ujian nya bisa jadi penyelamat langkah Hijrahnya. Yakin Allah akan menggantikan ujiannya dengan lebahagiaan yg sebenarnya..@paula_verhoeven  keep istiqomah mba 😍",0,0,0,10/01/2024 7:39,,,,
18465069136035038,48119711791,,suprapto.ajja.524,"Alhamdulillah,mashaAllah.....🙏🤲",0,0,0,10/01/2024 7:39,,,,
18313881619085034,61092369043,,mang_ana2,Buah dari kesabaran itu sangat manis.,0,0,0,10/01/2024 7:39,,,,
17940229463878593,7329967041,,nikeriswandari,Wanita berkelas jika bercerai semakin mendekat ke Allah dan menutup auratnya bukan malah kyk....,0,0,0,10/01/2024 7:39,,,,
18017862215614216,31633230158,,witriyahgta,"Masaallah 
Selalu sabar mamah kiyano",0,0,0,10/01/2024 7:39,,,,
17938678142910814,4007256145,,nurul_afrida09,"seperti @fairuzarafiq yang menemukan orang yang tepat yang mampu memberikan kenyamanan lahir dan bathin setelah bertemu orang yang salah,,semoga @paula_verhoeven  juga begtu.... Aamiin ya Allah🤲",0,0,4,10/01/2024 7:40,,,,
18042401020894246,2257482081,,zulaikha3186,-@nurul_afrida09 panjang leba🙄,0,1,0,10/01/2024 20:04,,,,
18034766795470273,4007256145,,nurul_afrida09,-@zulaikha3186 kite same² mendoakan ajeee 😍😍,1,1,0,10/01/2024 20:05,,,,
18073322131576731,2257482081,,zulaikha3186,-@nurul_afrida09 neng ale aku kt paula nti,0,1,0,10/01/2024 20:07,,,,
18460465342009101,4007256145,,nurul_afrida09,-@zulaikha3186 🤣🤣🤣🤣🤣,0,1,0,10/07/2024 13:36,,,,
17853922089278170,64830531857,,daffasyifadasyifa,Masya Allah semoga kami sekeluarga diberikan kesempatan mengunjungi rumahMu 🤲🤲🤲,0,0,0,10/01/2024 7:41,,,,
17844685572304283,62448208697,,annyie77,Ya allah pngn nya aku ke Baitullah,0,0,0,10/01/2024 7:41,,,,
18033965585334886,64416661180,,depi.rosmayanti,Masya Allah kak 🥰,1,0,0,10/01/2024 7:42,,,,
17907036645013387,54534323115,,vdhardy30,Terharuuu😢🥹🥹🥹🥹🥹🥹🥹🥹,0,0,0,10/01/2024 7:42,,,,
18338875708130143,61627387709,,humairohaltafunnisa,"MaashaAllah,,,",0,0,0,10/01/2024 7:43,,,,
17891609412013455,4571225515,,rusmini350,Masyallah bahagia selalu kak cantik,0,0,0,10/01/2024 7:43,,,,
18083991859503252,51965604614,,adellianisa18,Wanita kalau sudah tersakiti memang mau nya berhijrah.. memperbaiki diri. Beda nya ada yang tak pakai jilbab berhijrah pakai jilbab Dan ada yang pakai jilbab lepas tu Karena tersakiti jadi lepas hijap sangat di sayangkan bukan?? Tapi itu pilihan masing² Dan kenyamanan masing² juga..,0,0,0,10/01/2024 7:43,,,,
18074787175560962,48858168066,,suprapti2980,Smg Alloh smakin memuliaknmu.@❤️🔥❤️🔥❤️,0,0,0,10/01/2024 7:43,,,,
18031793114253656,3588463922,,purwiesyaqina,Masya Allah,0,0,0,10/01/2024 7:43,,,,
18027148898367991,2265124710,,salkaselalu8,Masya allah,0,0,0,10/01/2024 7:43,,,,
18036714635512656,1584675821,,fellynyonyot,Cantik anggun suka lihat nya,0,0,0,10/01/2024 7:44,,,,
17999879168674243,1732275610,,ulfaprasetyaa,semoga selalu Istiqomah ❤️❤️,0,0,0,10/01/2024 7:44,,,,
18021139157598249,4362442366,,yulianimely,Masyaallah kk Paula,0,0,0,10/01/2024 7:45,,,,
18021672449445826,34321724627,,amalia.rosyada,🥰,0,0,0,10/01/2024 7:46,,,,
18022082327438726,49624612290,,saniah.sany,Sehat selalu mama pau...semoga perjalanan ibadahnya lancar dan segala do'a nya d Ijabah Aamiinnnn,0,0,0,10/01/2024 7:46,,,,
17902839429047475,49819003045,,ramlah.al.37,"Dlm berumah tangga kita akan d uji,entah d THN k 7,d THN 13 dan 20 klu sdh melewati it Alhamdulillah kita akan romantis 🥰",0,0,0,10/01/2024 7:47,,,,
18035729090269372,56383380120,,dinamaryam.02,smoga Allah ta'ala selalu lapangkan hatinya menerima segala bentuk takdir dan ujian Allah,0,0,0,10/01/2024 7:47,,,,
18055861669836410,4553727444,,_niabaelove30,Masyaalloh...kapan ya bisa kesana sama ibu bpk dan kakak ku😔 cari uang susah sekali yaa Robb..mudahkan lah rejeki hamba..,0,0,0,10/01/2024 7:48,,,,
18039440816477370,62733646672,,ulfahul74,𝙼𝚊𝚜𝚢𝚊𝙰𝚕𝚕𝚊𝚑 𝚔𝚊𝚔 𝚙𝚊𝚞𝚕𝚊 😍,0,0,0,10/01/2024 7:49,,,,
18352535752136601,11229478204,,resma4790,Masyaallah,0,0,0,10/01/2024 7:49,,,,
17976007451775417,7786255263,,zaitunnisalubis,"Masya Allah subhanallah kk Paula aku suka banget liat kk Paula yg skrg, semoga istiqomah, semoga Allah berikan pasang yg lebih baik lgi dimata Allah 🤲🤲",0,0,0,10/01/2024 7:49,,,,
17893549398083298,6014742816,,pemhumi,❤️❤️❤️❤️,0,0,0,10/01/2024 7:49,,,,
18045752800821480,3057024157,,putrawencolter,❤️❤️❤️❤️❤️❤️❤️,0,0,0,10/01/2024 7:49,,,,
17990943752709896,5325424035,,mpitasfy1428,Keep istiqomah mama pau,0,0,0,10/01/2024 7:50,,,,
18043807010498088,3982434517,,tina_nardin.arfa,❤️❤️❤️,0,0,0,10/01/2024 7:50,,,,
18042931663876293,63302878129,,dirgaahmad2023,Yg kasih emoji ini (😂) fix gila,0,0,0,10/01/2024 7:51,,,,
18011844815356395,39710047399,,ernaagam030,Semngat mm paula,0,0,0,10/01/2024 7:51,,,,
18028289630518958,5487276881,,jumiyati_azzahra_zahra,Definisi wanita berkelas di mata Allah SWT dan dimana manusia MasyaAllah ❤️,0,0,0,10/01/2024 7:51,,,,
18059973796681910,5366781330,,cyntidia,Allahumma baarik fihii wa laa tadhurrah 😍😇,0,0,0,10/01/2024 7:52,,,,
18060485800778705,9367402449,,yessi_mamaathar.17,Masyallah idolaku,0,0,0,10/01/2024 7:52,,,,
17864865372163584,61649723190,,rbiah625_,masya allah❤️❤️❤️,0,0,0,10/01/2024 7:52,,,,
17895027819076692,2110970715,,hann_fdn,Masya Allah kak paula❤️❤️❤️❤️😍😍😍,0,0,0,10/01/2024 7:53,,,,
17903362023046425,48435624431,,kebunkynand,"Semoga kak Paula sehat terus bisa lihat anak anak dan keluarga , lancar rejekinya , salam buat kiano dan Kenzo",0,0,0,10/01/2024 7:54,,,,
17962288841807370,43405319487,,melfin_gea,MasyaAllah... 😍😍😍,0,0,0,10/01/2024 7:54,,,,
18057773233751147,3510736079,,tianay,Ya Allah semoga diberi kemudahan bisa Umroh bersama suami tercinta tahun depan 2025,0,0,0,10/01/2024 7:54,,,,
17958915857696618,5717585141,,shendyzievina,Semangat smg ttp Istiqomah,0,0,0,10/01/2024 7:55,,,,
18060548452677558,2019876767,,nurlia06,Masyaallah makin cantik kak paula❤️😍🥰,1,0,0,10/01/2024 7:55,,,,
18040995320078192,68178897233,,mep_experience,🤲🤲🤲,0,0,0,10/01/2024 7:56,,,,
18056413999771915,51540007885,,yuliana_bint1,Sehat selalu semoga tetap istiqomah,0,0,0,10/01/2024 7:57,,,,
18423754783076342,57486001738,,rini_kriswan,Masya Allah wanita cantik .kuat ya mbak dengan permasalahan yg ada .dan terus lah dekat pada Allah Subhana wa Taallah mba yg Soleha dan cantik .Ya beri mba Paula kebahagiaan yg hakkiki🤲🤲🤲❤️❤️❤️ untuk mba Paula sayang,0,0,0,10/01/2024 7:57,,,,
18011293280637739,5805953634,,wana74186,"masyaAllah..tabarakallah
...apa pun ujianya semoga tetap kuat...n kedepanya mnjadi pribadi yg lebih baik....",0,0,0,10/01/2024 7:57,,,,
18066742153616581,6350411260,,yati7028,Masyallah mama pou,0,0,0,10/01/2024 7:58,,,,
18035638006990242,1322922658,,bem_alvin,Semoga bisa bawa orang tua satu satunya kesini 🙌 Allahumma Aamiin,2,0,0,10/01/2024 7:58,,,,
18077904634542202,51603009798,,seika5709,pernikahan ada yg di uji sama mertua ada juga sama kakak ipar ad juga sama ekonomi ada juga kelurga dari suami tapi kalian tau gk nanggung2 ujianya SUAMINYA sendiri Ya Alloh 😭😭,0,0,0,10/01/2024 7:58,,,,
17940453581906644,54112108891,,olivieformosa,Masya Allah bunda kiano kenzo anggun bnget ...,0,0,0,10/01/2024 8:00,,,,
18254199826265799,57486001738,,rini_kriswan,Knp  aku lihat ini menangis .pedih banget mba,0,0,0,10/01/2024 8:00,,,,
18070209709608209,13444665999,,aris_arista.90,Pengen buat video kek gini tpi duit sulit 😢,0,0,0,10/01/2024 8:00,,,,
18093047308470431,62046598252,,afpa.id,Allahumma Baarik..🤍,0,0,0,10/01/2024 8:00,,,,
18014457383619050,67398363622,,nur6547aisyah,"Semangat istiqomah!!!! 
🫶",0,0,0,10/01/2024 8:00,,,,
17969946035651723,1747351443,,ditataliani,harusnya bersyukur banget karna ka paula berubah 360 derajat dan itu kan kunci surga untuk suami kan kalo istrinya hijrah yg menutup diri,1,0,0,10/01/2024 8:00,,,,
18053314444851038,1979696382,,gamela891,massya allah. allah yang akan menyanyanginya skrg,0,0,0,10/01/2024 8:01,,,,
17915715165002395,54516514573,,triani2256,"Apabila Allah memberikan cobaan dan membuat kita semakin dekat dg Allah berarti itu adalah nikmat terindah dr cobaan tersebut, MasyaAllah semoga tetap sll istiqomah... Aamiin",0,0,0,10/01/2024 8:01,,,,
18419727439072973,4815239716,,alya_razan2018,"Masya Allah,,, tempat paling nyaman untuk menyembuhkan luka. Semngat kak",0,0,0,10/01/2024 8:01,,,,
17927281043974309,7754118052,,yafa_umie,Masyaallah kak😢😇,0,0,0,10/01/2024 8:03,,,,
18120462274379954,61141769153,,rinayulihartantii19,Maa syaa Allah tabarakallah semoga Allah berikan ganti yang terbaik 🥰,0,0,0,10/01/2024 8:03,,,,
18015357722540831,24879059121,,widiasari1908,Bismillahirrahmanirrahim istgomah ya ka Allah selalu melindungi Kamu dan keluarga kecil mu kak berhak bahagia ❤️❤️🥰,2,0,0,10/01/2024 8:03,,,,
17948801825748365,2003812605,,emdepe_al_rimaui,MasyaAllah.. aku kira slama ini baim paula itu noni..,0,0,0,10/01/2024 8:04,,,,
17932069331927104,5578945379,,icha_khaeratunnisa93,MasyaAllah,0,0,0,10/01/2024 8:05,,,,
18015914444554590,2215078179,,ayuforienty86,MasyaAllah 😍,0,0,0,10/01/2024 8:05,,,,
17997828821681865,56251578024,,alawiyah2897,MasyaAllah orang uda hijrah begini masih aja salah baim2 melek baim,0,0,0,10/01/2024 8:05,,,,
18041183984040358,2232923877,,fitriy_la,Masyaallah❤️,0,0,0,10/01/2024 8:06,,,,
18045334684831150,50213027056,,geulis_nyi,"Masyaallah wanita baik wanita soleheh pnyabar ramah dan sederhana, sungguh dia wanita yg sempurna di saat ujian datang padanya dia malah lebih memilih mncari tuhan dan lebih mendekatkan diri pda Allah masyaallah ❤️ smga kebahagiaan yg sejati akan engkau dapatkan aamiin 🤲",0,0,0,10/01/2024 8:06,,,,
18052931740807369,8607988726,,anis.tri.96,"MaasyaaAllah.
Tabarakallah..
Menetes air mata ..😥",0,0,0,10/01/2024 8:06,,,,
18036057839472126,28360675992,,rembulankayangan,"Masya Allah Tabarokallah 
 Semoga selalu di Istiqomah kan yeach ❤️",0,0,0,10/01/2024 8:07,,,,
18077941174531727,8401337048,,ismawatidw09,Berarti dulu pas sama Baim GK berhijab karna Baim GK bisa ngebimbing Paula dgn baik,0,0,0,10/01/2024 8:07,,,,
17877347982154646,3027534167,,estheretty,"Ak yakin kok mbak Paula akan semakin diberkati,,percaya deh mbak,Krn selama ini mbak Paula ngak neko neko,dan aku suka dengan keanggunan mbak Paula,,semangat mbak",0,0,0,10/01/2024 8:07,,,,
18041767565094708,48847156326,,kurniasihanna,Maasyaa Allah bunda Paula 🥰🥰🥰,0,0,0,10/01/2024 8:07,,,,
17938311389791734,1663231540,,amah_qonita,MasyaAllah...,0,0,0,10/01/2024 8:07,,,,
18045938707987522,25728938440,,jamalnasser90,"Ahhhh bingung mau komen apa gw. Udah ah, pada baek deh semua",0,0,0,10/01/2024 8:08,,,,
18072518062579024,7552321232,,desma_hasyim,MasyaAllah..😍,0,0,0,10/01/2024 8:09,,,,
18030706238349715,3255733696,,isna_sophieparis30,🥰 masyaallah,0,0,0,10/01/2024 8:09,,,,
18015658127541712,58656915359,,ichapasaribu10,Masya Allah❤️,0,0,0,10/01/2024 8:09,,,,
18316594951080277,55445972616,,zaharazahara750,Paola sungguh tabah dan sabar ❤️❤️,1,0,1,10/01/2024 8:09,,,,
18043637327298721,1430390838,,asnisyam,-@zaharazahara750 😢,0,1,0,10/03/2024 10:41,,,,
17903324259025268,1636735256,,syamsia13,❤️❤️❤️,0,0,0,10/01/2024 8:09,,,,
17870631603196542,460661708,,triana_owner_marvelous_cake,"Paula Perempuan yg sabar ga pernah banyak tingkah, ga cetar tapi cantik luarbiasa",1,0,0,10/01/2024 8:10,,,,
18130933618335333,1924157307,,baiyahfc08,"Ujiannya adalah suaminya... 😓
Semoga mba Paula diangkat derajatnya menjadi wanita Sholeha yg Istiqomah... MasyaAllah...iri saya dengan perubahannya 🥲",12,0,0,10/01/2024 8:10,,,,
18142376440342366,61857053709,,hadibatrisya,"Akibat sering maen kermh Raffi, suaminya lemes mulutnya banding2in istri sndri sama istri tmn Mulu..memuji istri tmn di depan istri.baim Baim..dia pikir dia udh sempurna sbg suami,dia lupa bahwa setiap manusia punya kelebihan dan kekurangan.",3,0,0,10/01/2024 8:10,,,,
18285464641233348,54577314308,,eyankica111,Ujiannya gak main²😌😇,0,0,0,10/01/2024 8:10,,,,
18288034201224919,3206667499,,sorayaalialkatiri,Tempat bertumpu memang hanya pada allah pemilik hamba hambanya,0,0,0,10/01/2024 8:11,,,,
18042044060044271,10459724337,,putriemohamad,Masha Allah tabarakallah ❤️,0,0,0,10/01/2024 8:11,,,,
18116871478401347,6961622621,,nurpiatitonang,MasyaAllah,0,0,0,10/01/2024 8:11,,,,
18031371860067931,51381435489,,renihera2920,Masyaallahh semoga makin istiqamah kak... aamiin,0,0,0,10/01/2024 8:12,,,,
18152363575325586,8585621398,,dapurumma.lpg,❤️❤️❤️❤️❤️❤️❤️,0,0,0,10/01/2024 8:12,,,,
18081711076521326,20833943509,,lastrii_buluxs,Maa syaa ALLAH,0,0,0,10/01/2024 8:12,,,,
17876874684169129,56490727588,,irmayantii13_,"Masya Allah cantik nan anggun...hijra betul.,👍👍👍👍",0,0,0,10/01/2024 8:13,,,,
18047912458805287,1935084679,,dienarraka,"Semoga istiqomah kak, sehat berkah selalu",0,0,0,10/01/2024 8:13,,,,
17977327259757967,44046729703,,hiyun_iarr,"Masyaallah , semoga istiqomah selalu KA pau ❤️🥰",0,0,0,10/01/2024 8:13,,,,
18031162643251370,9642274713,,edjayagrosirjombang,🥰🥰,0,0,0,10/01/2024 8:13,,,,
18078528232534308,4341216971,,adelle_mbua,Masyaallah merinding😇😇😇sukses selalu ya,0,0,0,10/01/2024 8:13,,,,
17951150222836650,52250211796,,alyaerfan87,"Cantik nya Masya Alloh 
Sungguh orang cantik Di baluri hijab pasti lebih cantik
🥰🥰",0,0,0,10/01/2024 8:14,,,,
18043504474864250,40742489250,,az_humairah_04,Masyaa Allah,0,0,0,10/01/2024 8:14,,,,
18067268014626707,2296584656,,mistari17_,Ma syaa Allah tabarakallah indah sekali ciptaan Allah,0,0,0,10/01/2024 8:15,,,,
18093252205466961,1554969860,,normaarniesq,MasyaAlloh,0,0,0,10/01/2024 8:15,,,,
18045953644989292,6762449969,,ecysaragih,Akan kuadukan kau kepada Rabb ku😇,1,0,0,10/01/2024 8:15,,,,
18024313256414510,538955058,,eka_kurnialita,"Semangat mbak paula . Apapun ujuan hidupmu ., Allah sudah tau kamu sanggup melalui dan melampauinya. Tetap bersandar pada Allah dan dzikirnya setiap saat. InsyaAllah atas izin Allah ., beban hidupmu teringankan. Ujian hidup setiap manusia berbeda² satu dg yg lainnya. Ttp istiqomah , semangat y mba paula..",0,0,0,10/01/2024 8:15,,,,
18009889433418766,7742494151,,anzira_putriishak,😇🥰,0,0,0,10/01/2024 8:15,,,,
18305708725162640,9728658413,,pmty__,🥹🥹🥹🫶🏼,0,0,0,10/01/2024 8:15,,,,
18046822339980572,68018018588,,sarirenifatia,Masya alllah😍😍,0,0,0,10/01/2024 8:16,,,,
17867310006211865,30305278331,,maharani.saidah,Cntik,0,0,0,10/01/2024 8:16,,,,
17974129163775459,4537412038,,juliulid,Wanita ketika hancur memilih memperbaiki diri 🥰😘...,0,0,0,10/01/2024 8:16,,,,
18033597773189702,11075146185,,feniirestiani,💞🤗🤗🤗🤗,0,0,0,10/01/2024 8:17,,,,
17998139786679889,5616721127,,santidwi_r,"masyaAllah tabarakallah, semoga selalu sehat walafiat ya mama Pao 🥰🤗🤗",0,0,0,10/01/2024 8:20,,,,
18044882279310324,2000679975,,fatmaw96,Semoga ka Paula Istiqomah🤲,0,0,0,10/01/2024 8:21,,,,
17993494019533812,1088966128,,9fat,Yaa Allah pengen Umroh juga ..,0,0,0,10/01/2024 8:21,,,,
17957477978818638,11371442737,,lihapoul,Masyaa allah mama pau.. Memang suka banget melihat mamam pau dari duluu sehat suksess slalu mama pau,0,0,0,10/01/2024 8:21,,,,
17857778901257541,2157325349,,indah_sukanto,"Masya allah, sehat selalu mama cantik",0,0,0,10/01/2024 8:22,,,,
18008695322412202,1667796347,,mua_jihan,MasyaAllah ❤❤,0,0,0,10/01/2024 8:22,,,,
18032043977056924,11404318180,,ratnapgaluh,masya allah,0,0,0,10/01/2024 8:24,,,,
18019871546262056,7718558616,,rachmaamkeb,MasyaAllah....😍😍,0,0,0,10/01/2024 8:24,,,,
18073257448560955,6449184975,,evaaya_,sesempurna ini ya alloh,1,0,0,10/01/2024 8:24,,,,
17859191331200482,50924599457,,firzhy0408,"Masyaallah,🥺😍allahumma sholli 'alaa sayyidina Muhammad wa 'alaa Ali sayyidina Muhammad🤲🤍🤲",0,0,0,10/01/2024 8:24,,,,
18054587545686740,3518664085,,inot_ae_wes,Daftar mbk,0,0,0,10/01/2024 8:24,,,,
18254082694268557,1930887576,,rak_besi_gk,Spill abayanya kak,0,0,0,10/01/2024 8:25,,,,
