Id,UserId,Avatar,Author,Content,ReactionsCount,Depth,SubCommentsCount,CommentAt,,,Link postingan,https://www.instagram.com/p/DDuQTB6yNjp/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
18052471058308867,4210319116,,novri_ny13,Di notice sama buicis biar kyk yg lain🙏,0,0,0,12/19/2024 5:38 AM,,,,
17891553321138948,13815383963,,namiroh_mio,😍😍😍😍😍😍😍😍,0,0,0,12/19/2024 5:38 AM,,,,
18073018162572875,3262544428,,_renikuuuu,Berkah shubuh dihari Kamis manis bu icis sama seperti bu icis dan bu moana❤️,0,0,0,12/19/2024 5:39 AM,,,,
17962250921721987,60509495276,,nursanah15,Cemuanyatttt 🔥❤️❤️❤️,0,0,0,12/19/2024 5:39 AM,,,,
17877917163214304,2967402691,,diniindariasti,Moana dan bu @riaricis1795 sehat2 dan bahagia selalu ya...,0,0,0,12/19/2024 5:39 AM,,,,
18147292225351749,4037643912,,dinaaa_yunita,Butuh du id Bu icisss 😂,0,0,0,12/19/2024 5:40 AM,,,,
18067604986688995,11845927672,,hera.wati.11,Masyaallah tabarakallah cantik sekali dua bidadari ini moana cantik dan Bu @riaricis1795,0,0,0,12/19/2024 5:40 AM,,,,
18031124357580323,68739542239,,dadartelor92,Tiba tiba di tf,0,0,0,12/19/2024 5:40 AM,,,,
17978749523647118,42413503289,,elsa_chapett,Bahagia selalu ka icis dan molana 💋,0,0,0,12/19/2024 5:41 AM,,,,
17967185744821242,3255848893,,nastitifajar,bu icis sekarang cantik bgt😭 suka make up bu icis,0,0,0,12/19/2024 5:41 AM,,,,
18030137957207810,59910945034,,diniyoi22,Cantik banget mereka berdua lucu imut 🤗,0,0,0,12/19/2024 5:42 AM,,,,
18041726156220170,8327219853,,riinasafiitri,Kasih sayang😍,0,0,0,12/19/2024 5:42 AM,,,,
18051119858094336,54498876035,,nnita_nit,MasyaAllah ka icis makin cantik 😍,0,0,0,12/19/2024 5:42 AM,,,,
18065321629698244,6304393785,,silmy_nl,Hai,0,0,0,12/19/2024 5:43 AM,,,,
18045751511327540,9154545286,,anisafirsly,butuhhhh dicidukk nichhhhh @riaricis1795 🔥🔥🔥🔥🔥🔥🔥,0,0,0,12/19/2024 5:43 AM,,,,
18091521670509488,1802371246,,smaulida_,gemessss 😍😍😍,0,0,0,12/19/2024 5:44 AM,,,,
17866900341268705,17539682027,,wdhsyfr_,"Butuh DM Bu icis "" ku sawer ya"" 😍😍 mantapp 🔥🔥",0,0,0,12/19/2024 5:45 AM,,,,
18028320179608360,52542559843,,selfw4rm,Masyaallah cantik nya ibu kan moana😻💗🔥,0,0,0,12/19/2024 5:46 AM,,,,
18029370980202090,50932124722,,lyaahmdyh31_,iii comelnya MaasyaaAllah 🤏🏼,1,0,0,12/19/2024 5:46 AM,,,,
18093122551515520,1460031244,,gheramadhany,❤️❤️❤️❤️❤️,0,0,0,12/19/2024 5:46 AM,,,,
18478809958047402,3649592511,,rstimrlnda,Butuh sesuatu bu icis😢,0,0,0,12/19/2024 5:46 AM,,,,
17915344314031284,2073631942,,lhatambunan,Butuh liburan kak😁,0,0,0,12/19/2024 5:46 AM,,,,
18048888157897149,61824197669,,mmmmlla8,Diatas alis masih ada alis dan aku penggemar riaricissssss🔥🙌,0,0,0,12/19/2024 5:46 AM,,,,
17866745628201955,46963201841,,xxsyalis,ade kakak lucu banget siii,0,0,0,12/19/2024 5:46 AM,,,,
17973267455803231,5638517051,,deni.ramdani90,Ko bisa gtu mbak? Brati empat alis donk hehehe,0,0,0,12/19/2024 5:47 AM,,,,
17854916931285935,4125227738,,firda_amaalia,Beli bakso Bu icis❤️❤️,0,0,0,12/19/2024 5:47 AM,,,,
"1,7865E+16",2431179235,,viana_alifviana,Bajunya bgusss,0,0,0,12/19/2024 5:47 AM,,,,
17996213363726975,61419972089,,nabilatussholichah1906,Masya allahh banget Bu icis sama Moana 😍😍😍😍 bismillah semoga rezeqy dapet saweran dari buk icis buat tambahan modal sama lagi butuh laptop buat kuliah 🤲🤲🤲,0,0,0,12/19/2024 5:48 AM,,,,
18063360493811151,5606658216,,sopiatullutfi,"ga butuh apa2 ka, cuma mau ka icis slalu bahagia trus yakk🥰🫂 @riaricis1795",0,0,0,12/19/2024 5:49 AM,,,,
18042726560470156,18587391968,,1770jpg__,Kakak adek lucu bangett🤍🤍,1,0,0,12/19/2024 5:49 AM,,,,
18062139982859349,35410969107,,astiiymualifah_,YA UDAH JANGAN SOMBONG! KARNA D BAWAH ALIS JUGA MASIH ADA ALIS🤣 terkadang orang di kasih yang asli mudah malah milih ketinggian yang akhirnya blm tentu sesuai ekspetasi😌,1,0,0,12/19/2024 5:49 AM,,,,
17863822005282763,2467520719,,nitanursetyowati,Masya Allah 😍😍😍,0,0,0,12/19/2024 5:49 AM,,,,
18031633958183776,2203334969,,sisidd99,❤️❤️❤️😍😍,0,0,0,12/19/2024 5:49 AM,,,,
"1,80154E+16",3177817926,,creative.kreator_,Bismillah ya allah. Butuh modal buat usaha bucket ka @riaricis1795,0,0,0,12/19/2024 5:50 AM,,,,
18048277214115132,4055435977,,atik_n09,"Sehat"" ya bu icis sekeluarga",0,0,0,12/19/2024 5:51 AM,,,,
18016813961414985,2035139768,,sintaaggrn,Wah vest kita samaan buu😍,0,0,0,12/19/2024 5:51 AM,,,,
18059792974883165,1168997746,,anisafitriwn,Masyaallah bu icis😍,0,0,0,12/19/2024 5:51 AM,,,,
17960042351731906,4174739069,,al_nisa03,The real temen dari rahim sendiri❤️,0,0,0,12/19/2024 5:51 AM,,,,
18041686862246532,53619576937,,salsa.bil_ah,cantiknya masyaallah❤️,0,0,0,12/19/2024 5:51 AM,,,,
18104270428457147,59127998004,,cinacell591,Iya semangat banget👍😍🥰😊,0,0,0,12/19/2024 5:51 AM,,,,
18012428150660461,1834827178,,ftri_ylanti,😍❤️,0,0,0,12/19/2024 5:52 AM,,,,
18080248492585553,64678741387,,mellanianggreani61,Di atas sakit masih ada kebahagiaan kan Mon?,0,0,0,12/19/2024 5:53 AM,,,,
18172168666314761,40375787075,,taniadamayanti562,tetap jd moana yg imut2 gemey ini ya bu icissss🔥,1,0,0,12/19/2024 5:53 AM,,,,
18037133336081506,2040561677,,ayuwlndari30,cantiknyaaa😍,0,0,0,12/19/2024 5:53 AM,,,,
18012008006670611,6828012358,,nrbaeti25,"Pengen ngerasain disawer buicis buat beli hp second untuk ponakan kasian dia sering minder sama tmn2nya karna ngga punya hp terus suka ketinggalan disekolah, ngerasain banget diposisi dia karna pengen ngalamin gmna rasanya ngga punya hp @riaricis1795 udah paket lengkap dari sub YTB follow tiktok Instagram like komen juga bismillah rezeki aamiin 🤲",0,0,0,12/19/2024 5:53 AM,,,,
18073154305574602,6828012358,,nrbaeti25,"Pengen ngerasain disawer buicis buat beli hp second untuk ponakan kasian dia sering minder sama tmn2nya karna ngga punya hp terus suka ketinggalan disekolah, ngerasain banget diposisi dia karna pengen ngalamin gmna rasanya ngga punya hp @riaricis1795 udah paket lengkap dari sub YTB follow tiktok Instagram like komen juga bismillah rezeki aamiin 🤲",0,0,0,12/19/2024 5:53 AM,,,,
18030860978427149,2662240259,,vinarpratiwi,Moana cantik nya duplikat ibu 😍😍😍😍 @riaricis1795,0,0,0,12/19/2024 5:53 AM,,,,
18046151306137206,57223996730,,ajengdwinoerlita91,Di balik luka dgn mantab ada bahagia dgn kekasih baru kan ibu icis 🔥🔥..,0,0,0,12/19/2024 5:54 AM,,,,
18061728871873206,52862944369,,zeasfx2,Butuh laptop buat kuliah ka icisss,0,0,0,12/19/2024 5:54 AM,,,,
17950552640771856,57223996730,,ajengdwinoerlita91,Dibalik luka dgn mantan ada bahagia dgn kekasih barukan bu icis🔥,0,0,0,12/19/2024 5:54 AM,,,,
17927698211993735,61042291100,,tartila539,Butuh icis dan Moana senyum bahagia,0,0,0,12/19/2024 5:54 AM,,,,
18054286060814781,52862944369,,zeasfx2,Butuh laptop buat kuliah ka icis,0,0,0,12/19/2024 5:54 AM,,,,
18069225139675390,39365364096,,aisyah_assalihah,MasyaAllah makin mudah aja ibu yg satu ini😍,0,0,0,12/19/2024 5:55 AM,,,,
17889294303120053,61100537376,,rinceesabila,Butuh badan yg sehat dan mental yg kuat seperti bu icis @riaricis1795 😍,0,0,0,12/19/2024 5:55 AM,,,,
18038941517077469,2662240259,,vinarpratiwi,Masyaallah 💜💜 Allahumma bariik ❤️❤️,0,0,0,12/19/2024 5:55 AM,,,,
18068231659684222,67612252008,,dian.sita,cantik banget ibu moana,0,0,0,12/19/2024 5:55 AM,,,,
18069843622664544,9283362551,,rfs_116,Diatas alis bawahnya mata😁,0,0,0,12/19/2024 5:56 AM,,,,
18046555463142539,3562747233,,rizki_choyrini,Ada tangis ada pula senyuman😍,0,0,0,12/19/2024 5:56 AM,,,,
18064164550769475,2662240259,,vinarpratiwi,Cermin yg paling jujur adalah mata seorang ibu 💞💞💞💞,0,0,0,12/19/2024 5:56 AM,,,,
18110737354440976,7479505933,,windisy_,Butuh didm sama bu icis❤️❤️❤️,0,0,0,12/19/2024 5:56 AM,,,,
17993040812732510,6085364471,,hl_yayah,Butuh pelukan,0,0,0,12/19/2024 5:56 AM,,,,
17906090606981161,47468537729,,susii280,diatas alis ada jidat yg lebarrr bkan bu icisss😂,0,0,0,12/19/2024 5:57 AM,,,,
17868269769266907,17931159339,,tiaatia_26,pp❤️❤️,0,0,0,12/19/2024 5:57 AM,,,,
18024826211567551,41572109375,,nsyyyy06_,bu iciss❤️pgn ketemu aja dah ckup dehh😭,0,0,0,12/19/2024 5:57 AM,,,,
18055303276786734,1807583478,,ritaoktaviani83,Diatas alis masih ada pikiran yg selalu berkecamuk 😂😂 ang ang ang,0,0,0,12/19/2024 5:57 AM,,,,
18053891635824487,48654796130,,thvnndni03,Maa Syaa Allah sehat selalu bu icisss sm moana🥺lancar trs rezekinya aamiin🤲🤍,0,0,0,12/19/2024 5:58 AM,,,,
18125727727399773,54013991909,,kayyis.sakin,RICE COOKER bu icis,0,0,0,12/19/2024 5:59 AM,,,,
18075511771616216,11677881189,,anitaapriyanti17,Diatas sayang masih ada cinta bu icis❤️ 💸 maksudh sama Moana Bu😅,0,0,0,12/19/2024 5:59 AM,,,,
18050895424863533,55361212477,,adelyasukmaa_,Udh berangkat Harbin kah kak icis,0,0,0,12/19/2024 5:59 AM,,,,
17978357420792588,58520405469,,rsnaa97,Butuh modal buat liburan tahun baru 😁,0,0,0,12/19/2024 5:59 AM,,,,
18480125902010575,64160472888,,nadia_lityloly,😍,0,0,0,12/19/2024 6:00 AM,,,,
18054149095947169,45785325033,,yuliachmad6,Makin cakeppp masyaallah,0,0,0,12/19/2024 6:00 AM,,,,
17899239411097480,44693942524,,anisa.julianty.908,D atas alis masih ad ka ricis yang manis❤️😁 @riaricis1795,0,0,0,12/19/2024 6:01 AM,,,,
18053075335992372,1637716470,,putrianjani.nao,Butuh nya kepastian Bu icis😂,0,0,0,12/19/2024 6:01 AM,,,,
18074920351624912,6407665537,,qqhiii,Butuh liburan,0,0,0,12/19/2024 6:01 AM,,,,
18046889792284280,8046950460,,preetty.bluue_,Lagi butuh ketenangan mental aja sih😁,1,0,0,12/19/2024 6:02 AM,,,,
18021082424339110,14265082640,,b.bibaaa,mon mon ga capek apa lutchuu teyusss 😭😭🤏🏼🤏🏼,0,0,0,12/19/2024 6:02 AM,,,,
17889498828137941,4064357515,,suryani_novi_ani,slide terakhir fotonya bagus bngett kakk❤️😍,0,0,0,12/19/2024 6:02 AM,,,,
18027124799565920,9154545286,,anisafirsly,bismillah butuh buat modal jualan lumpia bu @riaricis1795 😍😍😍😍😍😍😍,0,0,0,12/19/2024 6:03 AM,,,,
18337047154196350,4973116061,,vanaaakhirudin,Butuh kepastian dari bu icis @riaricis1795 🤣,0,0,0,12/19/2024 6:03 AM,,,,
18067030375691954,59948200012,,lailatul_badriyah98,🔥❤️,0,0,0,12/19/2024 6:03 AM,,,,
17940138971939161,47154282196,,_sndt.2_,cantik banget ibuuuuuuuuuuuu😍,0,0,0,12/19/2024 6:03 AM,,,,
18037108223347349,59948200012,,lailatul_badriyah98,Butuh notice dari Bu icis,0,0,0,12/19/2024 6:03 AM,,,,
17916042729020828,2957045427,,viravi56,Bismillahirrahmanirrahim butuh duit buat kasih bapa hadiah thn baru hihihihi,0,0,0,12/19/2024 6:03 AM,,,,
18091000981511769,61880610568,,lulu.nurfaida,Masya Allah Bu icis cantik banget 😍😍,0,0,0,12/19/2024 6:04 AM,,,,
18038321381349117,5906969404,,rinawidia_10,MasyaAllah bu icisss cakep benerrrr😍,0,0,0,12/19/2024 6:04 AM,,,,
18047713382491679,1984565604,,sundarikrismuntarsih,Sehat dan bahagia selalu bu icis dan moana😍❤️ @riaricis1795,0,0,0,12/19/2024 6:04 AM,,,,
18085234261490118,4642206570,,mamaathar123,🔥🔥🔥🔥🔥🔥,0,0,0,12/19/2024 6:04 AM,,,,
18055859524945131,8024145272,,tikvi.slvnfrdia,buuu butuhh duitt buat kuliahhhh😭,0,0,0,12/19/2024 6:04 AM,,,,
18347997748131045,5754809624,,faridha_06,Moanuy gemess❤️,0,0,0,12/19/2024 6:05 AM,,,,
17980893119788484,3167684689,,erinamaulidi,Diatas langit masih ada langit sampai 7 lapis loh buk 🤣,0,0,0,12/19/2024 6:05 AM,,,,
17855419941342132,4253818717,,miftah_rrahmah,Sehat selalu,0,0,0,12/19/2024 6:05 AM,,,,
18041309249034219,4313423748,,zahradevita96,Gemessssss Moana 🤗,0,0,0,12/19/2024 6:05 AM,,,,
18048879176281824,47457028,,dinul_wow,❤️,0,0,0,12/19/2024 6:06 AM,,,,
17962171889835558,1616081204,,look_satisfying,Tapi di moana d atas alis masih ada ponikk,0,0,0,12/19/2024 6:07 AM,,,,
17893943835105416,64428381693,,haisyah.aisyah25,Masya Allah cantik nya ibu Moana 😍❤️,0,0,0,12/19/2024 6:07 AM,,,,
17884548996180567,7372432559,,yarayuriza,Pengen motor listrik buat mamake 😁,0,0,0,12/19/2024 6:08 AM,,,,
17969914169683452,5351823177,,neysafdlaa,bissmilah di sawer bu icissss 😍🔥,0,0,0,12/19/2024 6:08 AM,,,,
18092715121504797,4030194980,,fitrifauziah30,"Butuh saweran bu icis,,bismilla",0,0,0,12/19/2024 6:09 AM,,,,
18172044091314145,56524939476,,nandawulandarinwd_,Masya Allah ibu dan ank cantik😍❤️ butuh sawerrr,0,0,0,12/19/2024 6:09 AM,,,,
17977745123649203,54083162792,,rivana_dea_aristin,Serasa Kaka adik ya cantik,0,0,0,12/19/2024 6:09 AM,,,,
18042833948214888,21258634118,,slviyaaaa_,MasyaAllah cantiknya💕💕💕,1,0,0,12/19/2024 6:09 AM,,,,
18047923931121967,3533748317,,pohancahaya,Di atas langit masih ada langit... Tetaplah selalu rendah hati dan berbagi sesama ...terimakasih.,0,0,0,12/19/2024 6:09 AM,,,,
18113312332439642,45365130323,,ratri.sss,Butuh laptop buat kuliah bu icis 😭😭😭 @riaricis1795,0,0,0,12/19/2024 6:09 AM,,,,
18049648172509701,25796304242,,lusi.whyn,"aku tidak butuh dia, aku hanya butuh suara notifikasi BRimo setiap harinya😋",0,0,0,12/19/2024 6:09 AM,,,,
18255364348283732,44615075394,,sri_frihayati,Masya allah,0,0,0,12/19/2024 6:10 AM,,,,
17860362426314085,2059461765,,anksri02,Maa Syaa Allah cantiknya icis🥰🥰🥰,0,0,0,12/19/2024 6:10 AM,,,,
17915113932027956,65813458684,,fitrialzahra712,Butuh di sawer buat beli @kekebusana,0,0,0,12/19/2024 6:10 AM,,,,
17931861605970988,48740798744,,ajeng0381,Butuh kk icis❤️🤭,0,0,0,12/19/2024 6:10 AM,,,,
17854882524283671,4859394021,,devideslianti,Mau dong diucapin birthday sama Bu icis ❤️,0,0,0,12/19/2024 6:10 AM,,,,
18094937890495145,50848350991,,a_nandaaaaaaaaa,Moana cakep kgak ada obatnya,0,0,0,12/19/2024 6:10 AM,,,,
18005758322652026,43989789091,,rinamariyana_0103,Baby moana not baby anymore😭😭😭 ❤️❤️❤️❤️❤️❤️❤️,0,0,0,12/19/2024 6:11 AM,,,,
17955321827750830,56826996711,,aprilitiara04,Bu icis mau seblak sama es krim 😂 @riaricis1795,0,0,0,12/19/2024 6:11 AM,,,,
18082427746564014,57124266550,,onyet_z,"emang emak"" 1 ini luar biasah🔥🔥🔥",0,0,0,12/19/2024 6:11 AM,,,,
18039772715465347,7539016505,,tatiharmini,Diatas langit masih ada langit 🩵,0,0,0,12/19/2024 6:11 AM,,,,
17888738586160053,8143569499,,iis7403,Sehat sehat ya bu icis dan moana bahagia slalu 🤗🥰 Semoga kecipratan saweran hari ini buat ajak anak2 liburan .🙏🤭,0,0,0,12/19/2024 6:11 AM,,,,
18029602001433069,47194077757,,alisa_alfamadda,Merasa terpanggil 😁😂❤️❤️❤️🙌,0,0,0,12/19/2024 6:11 AM,,,,
18097086883494856,2952149125,,yurnila.f,Masya'Allah bu icis semakin 🔥 semoga selalu sehat skeluarga 🤲,0,0,1,12/19/2024 6:12 AM,,,,
17919050828917607,4306777669,,mufdama12,Single mom yang luar biasa semangat terus kak @riaricis1795 😍,0,0,0,12/19/2024 6:12 AM,,,,
18019267127375079,7111160937,,finnalisma,masyaallah cantik bnget😍,0,0,0,12/19/2024 6:12 AM,,,,
18053073467315316,67097353073,,officialbestbisnis805,BEST🔥🔥🔥,0,0,0,12/19/2024 6:13 AM,,,,
17941985813801679,5373768281,,asriyulianti727,😍😍😍😍😍😍,0,0,0,12/19/2024 6:13 AM,,,,
17906068742979717,67097353073,,officialbestbisnis805,BEST❤❤,0,0,0,12/19/2024 6:13 AM,,,,
17883184305098696,47802444601,,indahzakia69,Ayam hidup cari makan kita hidup butuh cuannn😁😁@riaricis1795 doain Man teman🤲🥰@naaajdh @itiszizi_ @ndhzkia14,2,0,0,12/19/2024 6:13 AM,,,,
17844815118381830,2203334969,,sisidd99,Butuh disemangati ajah untuk hadapi kehidupan selanjutnya,0,0,0,12/19/2024 6:13 AM,,,,
17956566461850741,45147672356,,nisaakhonyel___,Wahhh cntik bngt slidee 2😭,0,0,0,12/19/2024 6:14 AM,,,,
18108557236445365,4251532370,,nilma7899,moanuyy ibu nya suruh nyawer aku dongkk @riaricis1795 legi butuh buat ibuk berobattt,0,0,0,12/19/2024 6:14 AM,,,,
18131666896376636,4231860257,,lia63117,Bismillah mau modal sawerrr kak 😭,0,0,0,12/19/2024 6:15 AM,,,,
18063881596829865,1675062905,,devi.fatmaa,"Semoga sehat dan bahagia selalu ibu icis,moana😍",0,0,0,12/19/2024 6:15 AM,,,,
17858990862321487,26927391640,,syamilan_tisya,"butuh kasur bu icis, kasur rusak, udah setahunan ibu tidur dilantai alas karpet",0,0,0,12/19/2024 6:16 AM,,,,
18061107040697628,1771787327,,rrii68,cantik banget kak icis mashaAllah 😍😍❤️,0,0,0,12/19/2024 6:16 AM,,,,
18337536802147904,57958945211,,meloveemee_,"pliss aku jatuh cinta sama tas nya bu icis, ada link e-commerce nya ga buu😭😭",0,0,0,12/19/2024 6:16 AM,,,,
17976917438652703,8586033830,,anggun_pratiwi.2512,❤️❤️❤️❤️❤️❤️,0,0,0,12/19/2024 6:17 AM,,,,
18280065757222450,2282546601,,nita_oktaviani210,"Lucu bajunya,pengen Co deh bu icis",0,0,0,12/19/2024 6:17 AM,,,,
18017499515403535,3968396969,,dian_nurjanah12,Butuh tempat cerita dan ayam richeese😭🔥,0,0,0,12/19/2024 6:17 AM,,,,
17859086898319261,42937803297,,arrosydweni_06,"Expresi moana ""apaan tuh?"" 😂😂😉",0,0,0,12/19/2024 6:17 AM,,,,
17934701861951330,9957531772,,aylutvia,"dua tiga cewe manis 
tersenyum manis, hatinya bahagia
selalu cantik sih moana dan bu icis
baca pantun ini jangan lupa sawer aku yaa😂😂😂",1,0,0,12/19/2024 6:18 AM,,,,
18025666187307024,48803744908,,aquiver_akmall05,Jadi kangen setan taubat 😢,0,0,0,12/19/2024 6:18 AM,,,,
18061875487850735,45627094456,,elsarahma92,Ucuuu bangett ciihhh❤️,0,0,0,12/19/2024 6:18 AM,,,,
18296683225238787,66802125445,,auliasaputri645,Bismillah 5juta buat modal usah bu icis😢 bismillah disawer bi icis.. Amiin Amin🤲,0,0,0,12/19/2024 6:19 AM,,,,
18079347553605398,7800565007,,elisanisa28,Sepertiny aku butuh kesabaran untuk menghadapi segalanya 😂😂,0,0,0,12/19/2024 6:20 AM,,,,
18340793119178694,5749322040,,s_andrayani10,Ada kerudung,0,0,0,12/19/2024 6:21 AM,,,,
18312603037161103,5852547895,,erikafrasetya07,"@riaricis1795 di atas alisss ada beban yg di pikirkan huhuhuhu,bismilah notice Bu icis",1,0,0,12/19/2024 6:21 AM,,,,
17869388061185701,2373103835,,nona.andria,bismillah ka icis pengen beli mixer buat modal jualan😁,0,0,0,12/19/2024 6:21 AM,,,,
18065820490749708,47789773587,,ina_nailzara,Cis kapan saweran cis,1,0,0,12/19/2024 6:22 AM,,,,
18101893966482434,45743507937,,oom4244,Diatas langit masih ada langit kan,0,0,0,12/19/2024 6:22 AM,,,,
18147595330358715,60294489870,,nailsbyisty,Tasnya kaya punya ku yg versi 35😆,0,0,0,12/19/2024 6:22 AM,,,,
18348243148122684,6133175911,,kidewww_17,Butuh seblak bu iciss buat menenangkan pikiran 😁,0,0,0,12/19/2024 6:22 AM,,,,
18050385698296604,51056921645,,rzkayliana,Mon,0,0,0,12/19/2024 6:22 AM,,,,
18079057795591181,4287051871,,esaaulia15,Bu icis Masyallah cantik bnget ❤️❤️,0,0,0,12/19/2024 6:22 AM,,,,
18285132892172114,8076731013,,_s.ulyrx,ini kaka nya moana ya?😭,1,0,0,12/19/2024 6:23 AM,,,,
18210611224290050,1780572179,,hanie_widyasari,Cuma 1 yg aq katakan Gemessssss😍😍😍,0,0,0,12/19/2024 6:23 AM,,,,
18029485367228288,2316157616,,viratrii_,MasyaAllah,0,0,0,12/19/2024 6:24 AM,,,,
18060445630861360,5719188416,,_wandaboby,Di Atas langit masih ada langit❤️,0,0,0,12/19/2024 6:24 AM,,,,
18051926006293901,4460504413,,yangdamayanti_,"Happy trus Bu icis, makin hari makin cantik ❤️",0,0,0,12/19/2024 6:24 AM,,,,
18065813005786276,4699545662,,novadmynti10,MasyaAllah❤️,0,0,0,12/19/2024 6:24 AM,,,,
17886674472170338,50340822526,,__queentaa,Butuh kepastian bu icis😢sehat sehat ya bu icis,0,0,0,12/19/2024 6:25 AM,,,,
18261067843252451,45655220577,,aufa_nindy,Aku lgi butuh biaya tambahan buat ibu oprasi bu icis😢🙏 kabulkan di DM bu icis🔥❤️,0,0,0,12/19/2024 6:25 AM,,,,
17906606307074094,66281760874,,bung.atania,Masya Allah cantik banget,1,0,0,12/19/2024 6:26 AM,,,,
18016950782410269,13842920512,,harisa_icha13,"Di atas langit masih ada langit,jadi bersinar lah😍😁❤️",0,0,0,12/19/2024 6:26 AM,,,,
17854227531345103,50453952578,,vimm.isthrh_,"Aku mau ganti LCD handphone kaaa, Bismillah disawer🙏🙏",0,0,0,12/19/2024 6:26 AM,,,,
18294206719229468,46278075596,,fnaulya10,"di atas alis masih ada bu iciss maniss, bissmillah smoga di sawerrr biduan @kekebusana hihihihi😍❤️🙌",0,0,0,12/19/2024 6:26 AM,,,,
17966396120819378,44719253207,,jihan_nahla_humaira,Di atas alis masih adda jidat untuk di kecup😁😁😁😁😁,0,0,0,12/19/2024 6:27 AM,,,,
18071779462580746,4162024495,,shiayuayu,Semoga dapat saweran dari bu icis,0,0,0,12/19/2024 6:27 AM,,,,
18061437727854136,37057900669,,_utyyy2002,masyaaa allah kaka nyaaa moana❤️❤️btuh hp iphone buat konten biar kmrenya bagus jrnihhh😢,0,0,0,12/19/2024 6:27 AM,,,,
17895151077037519,1550989378,,cacasadegaa,Subhanallah ❤️❤️❤️,0,0,0,12/19/2024 6:27 AM,,,,
18263770495267572,66902415273,,diananggraini8907,Lihat Moana g bosen 2 q😍😍,0,0,0,12/19/2024 6:28 AM,,,,
18039759386261557,65848728505,,nilamsariayu098,Masyallahtabarokkallah Cantik bgt buk ICIS sekarang😍😢,0,0,0,12/19/2024 6:28 AM,,,,
17937677210950023,40205499880,,yanik.susi,Duh cantik bener ❤️,0,0,0,12/19/2024 6:28 AM,,,,
18042888896243781,27420269832,,vi.na_24,"kalo di atas alis masih ada alis, disini diatas fakta masih ada fitnah 😭😂",0,0,0,12/19/2024 6:28 AM,,,,
18094230577452679,50716847352,,aidashahirashahira,Pengen deh di sapa sama ka ICIS semoga di jawab,0,0,0,12/19/2024 6:29 AM,,,,
18024726749312752,4737167781,,nurul_rezky_intania.s,"Setiap Bu Icis foto sama Moana, saya fokus ke Moana. Comel banget setiap foto. 😍",0,0,0,12/19/2024 6:29 AM,,,,
18477639124057347,6443437508,,dynaauliaaaaa,❤️❤️,4,0,0,12/19/2024 6:29 AM,,,,
18055877704783687,70844055957,,puspi_tasari0912,🔥😍😍,0,0,0,12/19/2024 6:29 AM,,,,
18037015556090618,4516971223,,dianfith2_,Aaaa adk kk mo kmn iniii😍,0,0,0,12/19/2024 6:30 AM,,,,
17891268363108163,9552203487,,neng_melin123,Ga pernah di sawer udah gercep juga @riaricis1795,0,0,0,12/19/2024 6:30 AM,,,,
18211763560292727,59857818461,,ririkaynuna06,Pengen di jajanin aja sama bu iciss boleh ga bu ❤️,0,0,0,12/19/2024 6:30 AM,,,,
18016527857405607,30010937060,,jeniafriani1447,Bu icis sawer tiap hari🔥,0,0,0,12/19/2024 6:31 AM,,,,
18040840535260108,44719253207,,jihan_nahla_humaira,"Butuh ""Hii dana boleh gak sih 😁😁😁",0,0,0,12/19/2024 6:31 AM,,,,
18070901350647213,45676623467,,fitrihndyanti,kata ibu Maulana butuh apa... aku butuh ganti hp🙃🙏🏼,0,0,0,12/19/2024 6:31 AM,,,,
18076762558528085,4077930190,,fenynadyafenturini,MasyaAllah adek kaka yg cute🥰🤭,0,0,0,12/19/2024 6:31 AM,,,,
18027910823574249,59172582890,,tiara211016,masyaallah 😍😍,0,0,0,12/19/2024 6:31 AM,,,,
17967266057701011,2539147373,,w.widya11,Di atas duit masih ada tumpukan duit ..ang ang ang😭,0,0,0,12/19/2024 6:31 AM,,,,
18018137876389836,59040997473,,im_isti01,Cantiiiik bangettt sihh parahhhh😢😍😍😭,0,0,0,12/19/2024 6:33 AM,,,,
18026670764565952,61214031849,,rosil_uk,Butuh saweran  bi icis buat modal suami kerja. TPI ga pernah di notic.bismillah semoga beruntung🤲,0,0,0,12/19/2024 6:34 AM,,,,
18364298239136180,2925178290,,devii_wd,Butuh kebahagiaan dan rezeki yang tak putus putus❤️😍,0,0,0,12/19/2024 6:35 AM,,,,
18044187980184696,7586212468,,xaas.x_,spill outfitnya ka icisss,0,0,0,12/19/2024 6:36 AM,,,,
18025072571625535,11884836497,,xx_myyoffff00,Butuh di notif ka icis butuh buat tahun baruan kali aja kan rezeki akhir tahun dari bu icis🤏🏻 @riaricis1795,0,0,0,12/19/2024 6:37 AM,,,,
"1,78587E+16",1145626768,,rengganiiis,Maulanaaaa 😍,0,0,0,12/19/2024 6:38 AM,,,,
18263409886254842,1721380804,,lmmaya69,spill outfitt bu ciss❤️😍,0,0,0,12/19/2024 6:38 AM,,,,
17938608683946044,12543538703,,susisusi6282,MasyaaAlloh cantiknya ibu moana❤️,0,0,0,12/19/2024 6:39 AM,,,,
17998987166534547,9249076196,,dedesyifaisal,Aku mau dia ada selalu disampingku 🥺,0,0,0,12/19/2024 6:39 AM,,,,
18377776453129092,53096343783,,teddyybear93,Diatas alis masih ada jidat dibawah alis ada mata indahnya bu icis😁❤️,0,0,0,12/19/2024 6:39 AM,,,,
